name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
vinicius-silveira-de-mello;CLT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
modesto-mendez;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryan-meredith;NSH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
will-meyer;NSH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ben-mines;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mihajlo-miskovic;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alex-monis;CHI;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
callum-montgomery;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lucas-monzon;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
efrain-morales;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jake-morris;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
o-vonte-mullings;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jalen-neal;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gennaro-michael-nigro;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matthew-nocita;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alfonso-ocampo-chavez;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
emmanuel-ochoa;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-ochoa;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
richard-odada;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chinonso-offor;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chinonso-offor;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
curtis-ofori;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tani-oluwaseyi;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matej-oravec;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nathan-ordaz;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
javier-otero;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
devin-padelford;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marcelo-palomino;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
isaiah-parente-x3562;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
isaiah-parker;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adam-pearlman;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matias-pellegrini;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kurowskybob-fertil-pierre;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rodrigo-pineiro;NSH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tomas-pochettino;ATX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alan-pulido;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
william-pulisic;ATX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
philip-quinton;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kaveh-rad;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nemanja-radoja;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeremy-rafanello;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
greg-ranjitsingh;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sean-rea;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pierre-reedy;RSL;1;0;7;0;2;0;0;0;0;0;0;0;0;0;0
daniel-rios-474294;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wilfredo-rivera;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thomas-roberts;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
raimar-rodrigues-lopez;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
missael-rodriguez;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
allan-rodriguez;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tomas-romero;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brian-carmona-romero;CLT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
diego-rossi;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nathan-dylan-saliba;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
richard-sanchez;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
james-sands;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hayden-sargis;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
szabolcs-schon;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
patrick-schulte;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brady-scott;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dante-sealy;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luke-singh;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jonathan-sirois;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
collin-smith;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
anton-sorenson;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
omar-sowe;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yekeson-subah;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hunter-sulte;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
beckham-sunderland;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
moises-tablante;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ismael-tajouri-shradi;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-thomas;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kai-thomas;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
christian-torres;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mohamed-traore;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stephen-turnbull;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cole-turner;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xavier-valdez;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
felipe-valencia;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gustavo-vallecilla;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
julian-vazquez;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kenneth-vermeer;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jorge-villafana;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-vom-steeg;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
casey-walls;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryce-washington;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
patrick-weah;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jude-wellings;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bradley-wright-phillips;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luis-zamudio;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
abdoul-zanne;DC;1;0;3;0;3;0;0;0;0;0;0;0;0;0;0
adrian-zendejas;CLT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
